# OPAC sulfate-droplet complex refractive index, 0.25-40 um, at eight relative
# humidities.
#
# columns: mode  rh_percent  wavelength_um  n  k
#
# `suso` is OPAC's sulfate component: 75% sulphuric acid solution, the
# composition it uses for the Antarctic and stratospheric background aerosol.
# It is the right composition for VOLCANIC sulfate, which is emitted as SO2 and
# oxidised to sulphuric acid, and it is NOT OPAC's `waso` water-soluble
# component, which is an internal mixture including nitrate and organics and
# describes a continental anthropogenic aerosol this world does not have.
#
# Hess, Koepke & Schult (1998), doi 10.1175/1520-0477(1998)079<0831:OPOAAC>2.0.CO;2,
# obtained from libRadtran 2.0.6 data/aerosol/OPAC/refractive_indices/, the same
# route and release as the mineral and sea-salt tables beside it. k ships
# negative in OPAC and the sign is flipped here.
suso  95  9.8000E+00 1.2870E+00  1.0170E-01
suso  95  1.0000E+01 1.2750E+00  8.5200E-02
suso  95  1.0600E+01 1.2250E+00  9.0600E-02
suso  95  1.1000E+01 1.1970E+00  1.2980E-01
suso  95  1.1500E+01 1.1910E+00  1.6170E-01
suso  95  1.2500E+01 1.1760E+00  2.5380E-01
suso  95  1.3000E+01 1.1920E+00  2.9560E-01
suso  95  1.4000E+01 1.2470E+00  3.5510E-01
suso  95  1.4800E+01 1.2880E+00  3.7970E-01
suso  95  1.5000E+01 1.2970E+00  3.8570E-01
suso  95  1.6400E+01 1.3610E+00  4.2590E-01
suso  95  1.7200E+01 1.4150E+00  4.4270E-01
suso  95  1.8000E+01 1.4680E+00  3.9320E-01
suso  95  1.8500E+01 1.4840E+00  3.8770E-01
suso  95  2.0000E+01 1.5090E+00  3.6160E-01
suso  95  2.1300E+01 1.5160E+00  3.7160E-01
suso  95  2.2500E+01 1.5370E+00  3.4120E-01
suso  95  2.5000E+01 1.5650E+00  3.4270E-01
suso  95  2.7900E+01 1.5810E+00  3.2550E-01
suso  95  3.0000E+01 1.5820E+00  3.1540E-01
suso  95  3.5000E+01 1.5630E+00  3.2360E-01
suso  95  4.0000E+01 1.5510E+00  3.7100E-01
suso  98  2.5000E-01 1.3680E+00  3.2440E-08
suso  98  3.0000E-01 1.3540E+00  1.5730E-08
suso  98  3.5000E-01 1.3480E+00  6.6580E-09
suso  98  4.0000E-01 1.3440E+00  2.2290E-09
suso  98  4.5000E-01 1.3410E+00  1.4270E-09
suso  98  5.0000E-01 1.3390E+00  1.4070E-09
suso  98  5.5000E-01 1.3370E+00  2.3240E-09
suso  98  6.0000E-01 1.3360E+00  1.1070E-08
suso  98  6.5000E-01 1.3350E+00  1.6410E-08
suso  98  7.0000E-01 1.3350E+00  3.2910E-08
suso  98  7.5000E-01 1.3340E+00  1.5220E-07
suso  98  8.0000E-01 1.3330E+00  1.2320E-07
suso  98  9.0000E-01 1.3320E+00  4.7550E-07
suso  98  1.0000E+00 1.3310E+00  2.8280E-06
suso  98  1.2500E+00 1.3270E+00  8.6200E-06
suso  98  1.5000E+00 1.3250E+00  1.9640E-04
suso  98  1.7500E+00 1.3170E+00  1.1430E-04
suso  98  2.0000E+00 1.3100E+00  1.1070E-03
suso  98  2.5000E+00 1.2650E+00  1.8310E-03
suso  98  3.0000E+00 1.3670E+00  2.6400E-01
suso  98  3.2000E+00 1.4700E+00  9.4330E-02
suso  98  3.3900E+00 1.4200E+00  2.9240E-02
suso  98  3.5000E+00 1.3990E+00  1.6130E-02
suso  98  3.7500E+00 1.3700E+00  9.2720E-03
suso  98  4.0000E+00 1.3530E+00  1.0100E-02
suso  98  4.5000E+00 1.3340E+00  1.8230E-02
suso  98  5.0000E+00 1.3270E+00  1.7320E-02
suso  98  5.5000E+00 1.3000E+00  1.9360E-02
suso  98  6.0000E+00 1.2720E+00  1.1100E-01
suso  98  6.2000E+00 1.3660E+00  9.1490E-02
