Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac
8.4375 46.0447 0.3592 0.3249 0.3159 0.00000 7.121 1500.0 12.0 0.0000 1.6631 217.13 0.4151
11.2500 46.0447 0.2849 0.3811 0.3340 0.00000 7.852 1500.0 12.0 0.0000 1.3764 187.59 0.4342
14.0625 46.0447 0.3051 0.3664 0.3285 0.00000 7.609 1500.0 12.0 0.0000 1.6629 223.97 0.4390
16.8750 46.0447 0.3764 0.3164 0.3073 0.00000 6.839 1500.0 12.0 0.0000 2.4152 311.38 0.4332
19.6875 46.0447 0.4185 0.2862 0.2953 0.00000 6.319 1500.0 12.0 0.0000 3.7348 468.94 0.4337
22.5000 46.0447 0.4031 0.2975 0.2993 0.00000 6.542 1500.0 12.0 0.0000 4.1530 526.46 0.4385
25.3125 46.0447 0.4184 0.2915 0.2901 0.00000 6.450 1500.0 12.0 0.0000 2.8375 355.24 0.4318
28.1250 46.0447 0.4379 0.3015 0.2606 0.00000 6.948 1500.0 12.0 0.0000 3.4470 420.41 0.4149
30.9375 46.0447 0.5839 0.2003 0.2158 0.00000 6.034 1500.0 12.0 0.0000 4.6752 514.63 0.3336
33.7500 46.0447 0.4318 0.2475 0.3206 0.00000 6.478 1500.0 12.0 0.0000 3.3093 418.73 0.2212
-160.3125 46.0447 0.3322 0.2838 0.3840 0.00000 7.481 1500.0 12.0 0.0000 0.9210 126.13 0.0655
-157.5000 46.0447 0.4694 0.2136 0.3170 0.00000 6.918 1500.0 12.0 0.0000 0.9535 118.27 0.0628
-151.8750 46.0447 0.4846 0.2033 0.3121 0.00000 6.593 1500.0 12.0 0.0000 1.9663 241.40 0.0804
-149.0625 46.0447 0.4484 0.2252 0.3263 0.00000 6.905 1500.0 12.0 0.0000 1.8926 238.34 0.0816
-146.2500 46.0447 0.3393 0.2905 0.3702 0.00000 7.930 1500.0 12.0 0.0000 0.6929 93.93 0.0856
-143.4375 46.0447 0.4863 0.2237 0.2900 0.00000 7.751 1500.0 12.0 0.0000 0.8105 98.17 0.0928
-140.6250 46.0447 0.2841 0.3371 0.3788 0.00000 9.253 1500.0 12.0 0.0000 0.5465 76.22 0.0929
-137.8125 46.0447 0.2684 0.3434 0.3882 0.00000 9.257 1500.0 12.0 0.0000 0.5262 74.23 0.0874
-135.0000 46.0447 0.3116 0.3087 0.3798 0.00000 8.349 1500.0 12.0 0.0000 0.4554 62.80 0.0787
-132.1875 46.0447 0.2768 0.3200 0.4032 0.00000 7.565 1500.0 12.0 0.0000 0.8851 125.34 0.1341
-129.3750 46.0447 0.3015 0.2915 0.4070 0.00000 6.777 1500.0 12.0 0.0000 1.1050 155.13 0.1247
-126.5625 46.0447 0.3287 0.2847 0.3866 0.00000 7.043 1500.0 12.0 0.0000 1.1489 157.80 0.1026
-25.3125 46.0447 0.4216 0.2360 0.3423 0.00000 6.834 1500.0 12.0 0.0000 0.6470 83.25 0.0864
-22.5000 46.0447 0.3945 0.2647 0.3407 0.00000 7.879 1500.0 12.0 0.0000 1.5109 196.69 0.0857
-19.6875 46.0447 0.4707 0.2333 0.2960 0.00000 7.876 1500.0 12.0 0.0000 2.0440 250.34 0.0808
-16.8750 46.0447 0.5503 0.1871 0.2626 0.00000 7.293 1500.0 12.0 0.0000 2.1813 251.65 0.0825
-14.0625 46.0447 0.4570 0.2324 0.3106 0.00000 7.326 1500.0 12.0 0.0000 1.2928 160.73 0.0815
-11.2500 46.0447 0.4811 0.2134 0.3055 0.00000 6.975 1500.0 12.0 0.0000 1.0239 125.44 0.0725
-8.4375 46.0447 0.3901 0.2717 0.3381 0.00000 7.951 1500.0 12.0 0.0000 1.0190 132.74 0.0822
-5.6250 46.0447 0.3979 0.2627 0.3394 0.00000 7.924 1500.0 12.0 0.0000 0.4093 53.16 0.0628
-2.8125 46.0447 0.4007 0.2618 0.3375 0.00000 7.886 1500.0 12.0 0.0000 0.3376 43.75 0.0628
0.0000 43.2542 0.4350 0.2816 0.2834 0.00000 6.935 1500.0 12.0 0.0000 2.7973 346.13 0.3346
2.8125 43.2542 0.3871 0.3158 0.2972 0.00000 7.371 1500.0 12.0 0.0000 2.1745 277.42 0.3758
5.6250 43.2542 0.3809 0.3195 0.2996 0.00000 7.309 1500.0 12.0 0.0000 2.0591 263.81 0.4051
8.4375 43.2542 0.3539 0.3424 0.3036 0.00000 7.433 1500.0 12.0 0.0000 1.8146 235.93 0.4270
11.2500 43.2542 0.2787 0.3941 0.3272 0.00000 8.058 1500.0 12.0 0.0000 1.7198 234.19 0.4256
14.0625 43.2542 0.3306 0.3439 0.3255 0.00000 7.722 1500.0 12.0 0.0000 2.2793 303.02 0.3622
16.8750 43.2542 0.4526 0.2451 0.3022 0.00000 6.874 1500.0 12.0 0.0000 3.6846 456.88 0.2136
19.6875 43.2542 0.4152 0.2599 0.3249 0.00000 7.589 1500.0 12.0 0.0000 3.5029 447.76 0.1126
22.5000 43.2542 0.4083 0.2601 0.3316 0.00000 7.750 1500.0 12.0 0.0000 4.0613 522.76 0.0831
25.3125 43.2542 0.4682 0.2220 0.3098 0.00000 7.112 1500.0 12.0 0.0000 2.9977 370.48 0.0711
28.1250 43.2542 0.5000 0.2087 0.2913 0.00000 7.199 1500.0 12.0 0.0000 2.3243 279.83 0.0628
30.9375 43.2542 0.6485 0.1276 0.2238 0.00000 6.497 1500.0 12.0 0.0000 3.2937 351.62 0.0628
39.3750 43.2542 0.4651 0.2136 0.3213 0.00000 6.755 1500.0 12.0 0.0000 1.7455 217.46 0.0628
-163.1250 43.2542 0.4550 0.2274 0.3175 0.00000 7.150 1500.0 12.0 0.0000 1.0363 129.46 0.0628
-160.3125 43.2542 0.4531 0.2242 0.3227 0.00000 7.117 1500.0 12.0 0.0000 1.3576 170.24 0.0628
-157.5000 43.2542 0.4369 0.2347 0.3284 0.00000 7.284 1500.0 12.0 0.0000 0.7744 98.18 0.0628
-154.6875 43.2542 0.4755 0.2156 0.3088 0.00000 7.283 1500.0 12.0 0.0000 0.6455 79.45 0.0628
-151.8750 43.2542 0.4594 0.2319 0.3087 0.00000 7.739 1500.0 12.0 0.0000 0.5721 70.97 0.0725
-149.0625 43.2542 0.2619 0.3387 0.3995 0.00000 8.814 1500.0 12.0 0.0000 0.2597 36.94 0.0754
-146.2500 43.2542 0.4724 0.2194 0.3082 0.00000 7.130 1500.0 12.0 0.0000 0.4253 52.41 0.0765
-143.4375 43.2542 0.3178 0.2946 0.3876 0.00000 7.526 1500.0 12.0 0.0000 0.3115 43.01 0.0830
-140.6250 43.2542 0.3592 0.2844 0.3564 0.00000 8.013 1500.0 12.0 0.0000 0.2932 39.12 0.0894
-137.8125 43.2542 0.3826 0.2747 0.3427 0.00000 8.049 1500.0 12.0 0.0000 0.4265 55.88 0.0865
-135.0000 43.2542 0.5415 0.1807 0.2778 0.00000 6.678 1500.0 12.0 0.0000 1.2415 145.20 0.0798
-132.1875 43.2542 0.4154 0.2398 0.3448 0.00000 6.845 1500.0 12.0 0.0000 1.5661 202.35 0.0888
-129.3750 43.2542 0.3105 0.2889 0.4006 0.00000 7.109 1500.0 12.0 0.0000 0.9928 138.40 0.0968
-45.0000 43.2542 0.5068 0.2048 0.2884 0.00000 7.235 1500.0 12.0 0.0000 0.1921 23.01 0.0777
-42.1875 43.2542 0.4585 0.2239 0.3176 0.00000 7.195 1500.0 12.0 0.0000 0.0745 10.00 0.0628
-39.3750 43.2542 0.2827 0.3982 0.3190 0.00000 6.953 1500.0 12.0 0.0000 0.4715 63.82 0.1773
-22.5000 43.2542 0.3684 0.2655 0.3661 0.00000 7.080 1500.0 12.0 0.0000 1.1217 149.76 0.0796
-19.6875 43.2542 0.5440 0.1768 0.2792 0.00000 6.746 1500.0 12.0 0.0000 1.4846 173.56 0.0628
-16.8750 43.2542 0.5544 0.1854 0.2602 0.00000 7.409 1500.0 12.0 0.0000 1.3444 154.54 0.0628
-14.0625 43.2542 0.4272 0.2463 0.3265 0.00000 7.731 1500.0 12.0 0.0000 0.7495 95.35 0.0628
-11.2500 43.2542 0.4179 0.2521 0.3301 0.00000 7.694 1500.0 12.0 0.0000 0.6107 78.19 0.0628
-8.4375 43.2542 0.3517 0.2948 0.3534 0.00000 8.409 1500.0 12.0 0.0000 0.4493 60.04 0.0628
-5.6250 43.2542 0.4177 0.2644 0.3179 0.00000 7.674 1500.0 12.0 0.0000 1.9698 250.54 0.1439
-2.8125 43.2542 0.3762 0.3077 0.3161 0.00000 7.329 1500.0 12.0 0.0000 2.1095 273.29 0.3033
0.0000 40.4636 0.3156 0.3437 0.3407 0.00000 6.663 1500.0 12.0 0.0000 2.6104 352.19 0.4211
2.8125 40.4636 0.2856 0.3676 0.3468 0.00000 7.260 1500.0 12.0 0.0000 2.4700 338.72 0.4452
5.6250 40.4636 0.3251 0.3573 0.3177 0.00000 7.462 1500.0 12.0 0.0000 3.0373 403.15 0.4544
8.4375 40.4636 0.4557 0.2776 0.2668 0.00000 6.973 1500.0 12.0 0.0000 3.5459 430.24 0.3758
11.2500 40.4636 0.5380 0.1994 0.2625 0.00000 7.431 1500.0 12.0 0.0000 2.7941 324.38 0.0987
14.0625 40.4636 0.5968 0.1586 0.2446 0.00000 6.919 1500.0 12.0 0.0000 1.7619 196.13 0.0666
16.8750 40.4636 0.3767 0.2790 0.3443 0.00000 8.212 1500.0 12.0 0.0000 1.0370 136.37 0.0686
19.6875 40.4636 0.4446 0.2368 0.3186 0.00000 7.364 1500.0 12.0 0.0000 1.5379 193.20 0.0777
22.5000 40.4636 0.4885 0.2109 0.3006 0.00000 6.837 1500.0 12.0 0.0000 3.1106 378.67 0.0877
25.3125 40.4636 0.4328 0.2461 0.3210 0.00000 7.430 1500.0 12.0 0.0000 5.0000 632.52 0.0954
28.1250 40.4636 0.4932 0.2084 0.2984 0.00000 6.796 1500.0 12.0 0.0000 5.0000 606.50 0.0945
30.9375 40.4636 0.4794 0.2165 0.3041 0.00000 6.962 1500.0 12.0 0.0000 4.1179 504.54 0.0847
33.7500 40.4636 0.5357 0.1858 0.2785 0.00000 6.812 1500.0 12.0 0.0000 2.8346 332.64 0.0705
36.5625 40.4636 0.6233 0.1464 0.2303 0.00000 6.905 1500.0 12.0 0.0000 5.0000 543.61 0.0686
39.3750 40.4636 0.5142 0.1962 0.2896 0.00000 7.068 1500.0 12.0 0.0000 3.8629 461.32 0.0713
-165.9375 40.4636 0.3381 0.2975 0.3643 0.00000 8.074 1500.0 12.0 0.0000 1.0353 139.99 0.0628
-163.1250 40.4636 0.4620 0.2491 0.2889 0.00000 7.882 1500.0 12.0 0.0000 1.1954 146.44 0.0628
-160.3125 40.4636 0.4519 0.2407 0.3073 0.00000 7.930 1500.0 12.0 0.0000 1.2847 159.81 0.0628
-157.5000 40.4636 0.6077 0.1504 0.2419 0.00000 6.755 1500.0 12.0 0.0000 0.5764 63.67 0.0628
-154.6875 40.4636 0.5071 0.2048 0.2882 0.00000 7.365 1500.0 12.0 0.0000 0.2073 24.82 0.0628
-151.8750 40.4636 0.3211 0.3145 0.3645 0.00000 8.979 1500.0 12.0 0.0000 0.1312 17.87 0.0652
-149.0625 40.4636 0.2894 0.3157 0.3949 0.00000 8.252 1500.0 12.0 0.0000 0.1475 20.68 0.0692
-146.2500 40.4636 0.5351 0.1957 0.2692 0.00000 7.245 1500.0 12.0 0.0000 0.3699 43.18 0.0772
-143.4375 40.4636 0.3489 0.2686 0.3826 0.00000 7.034 1500.0 12.0 0.0000 0.2426 32.96 0.0755
-140.6250 40.4636 0.4266 0.2380 0.3354 0.00000 7.152 1500.0 12.0 0.0000 0.1790 22.89 0.0757
-137.8125 40.4636 0.3494 0.2938 0.3568 0.00000 8.443 1500.0 12.0 0.0000 0.3457 46.33 0.0800
-135.0000 40.4636 0.4265 0.2508 0.3227 0.00000 7.814 1500.0 12.0 0.0000 0.7798 99.04 0.0819
-132.1875 40.4636 0.4408 0.2454 0.3137 0.00000 7.586 1500.0 12.0 0.0000 2.1251 266.72 0.1187
-129.3750 40.4636 0.3568 0.2787 0.3645 0.00000 7.421 1500.0 12.0 0.0000 1.2007 161.03 0.1120
-126.5625 40.4636 0.3169 0.2852 0.3979 0.00000 7.173 1500.0 12.0 0.0000 0.6965 96.71 0.0628
-104.0625 40.4636 0.4721 0.2235 0.3044 0.00000 7.751 1500.0 12.0 0.0000 1.0872 133.71 0.0628
-47.8125 40.4636 0.5996 0.1550 0.2454 0.00000 6.786 1500.0 12.0 0.0000 0.3152 35.05 0.0712
-45.0000 40.4636 0.3539 0.2663 0.3798 0.00000 7.158 1500.0 12.0 0.0000 0.1190 16.11 0.0628
-42.1875 40.4636 0.3693 0.2614 0.3693 0.00000 7.237 1500.0 12.0 0.0000 0.1368 18.29 0.0628
-39.3750 40.4636 0.3273 0.3560 0.3167 0.00000 6.282 1500.0 12.0 0.0000 0.4335 57.46 0.5769
-36.5625 40.4636 0.2895 0.4226 0.2879 0.00000 5.821 1500.0 12.0 0.0000 0.2808 37.28 1.0177
-33.7500 40.4636 0.2021 0.5427 0.2552 0.00000 6.430 1500.0 12.0 0.0000 0.3203 43.48 1.0413
-22.5000 40.4636 0.3281 0.2769 0.3950 0.00000 7.145 1500.0 12.0 0.0000 0.2506 34.57 0.0628
-19.6875 40.4636 0.3003 0.3222 0.3776 0.00000 7.405 1500.0 12.0 0.0000 3.9296 543.90 0.2150
-16.8750 40.4636 0.3702 0.3290 0.3008 0.00000 7.388 1500.0 12.0 0.0000 4.8550 625.55 0.3782
-14.0625 40.4636 0.3976 0.3109 0.2915 0.00000 7.265 1500.0 12.0 0.0000 4.4063 557.60 0.4016
-11.2500 40.4636 0.4763 0.2660 0.2577 0.00000 6.344 1500.0 12.0 0.0000 4.6016 549.71 0.4322
-8.4375 40.4636 0.3665 0.3362 0.2973 0.00000 6.973 1500.0 12.0 0.0000 3.1037 399.81 0.4944
-5.6250 40.4636 0.2338 0.4034 0.3629 0.00000 7.077 1500.0 12.0 0.0000 2.2634 319.99 0.5000
-2.8125 40.4636 0.2494 0.3828 0.3678 0.00000 6.656 1500.0 12.0 0.0000 2.4028 338.26 0.4712
0.0000 37.6731 0.3430 0.3275 0.3296 0.00000 7.304 1500.0 12.0 0.0000 2.0544 272.19 0.3892
2.8125 37.6731 0.3517 0.3217 0.3266 0.00000 6.708 1500.0 12.0 0.0000 2.6492 349.06 0.4440
5.6250 37.6731 0.3758 0.2999 0.3243 0.00000 6.890 1500.0 12.0 0.0000 3.3059 430.27 0.3185
8.4375 37.6731 0.3787 0.2492 0.3721 0.00000 6.738 1500.0 12.0 0.0000 1.4520 193.58 0.0750
11.2500 37.6731 0.4753 0.2176 0.3071 0.00000 7.112 1500.0 12.0 0.0000 2.0341 250.15 0.0820
14.0625 37.6731 0.5399 0.2045 0.2556 0.00000 7.358 1500.0 12.0 0.0000 3.9570 457.05 0.0992
16.8750 37.6731 0.4398 0.2501 0.3101 0.00000 7.479 1500.0 12.0 0.0000 3.2247 404.11 0.1191
19.6875 37.6731 0.4300 0.2511 0.3190 0.00000 7.432 1500.0 12.0 0.0000 2.8600 361.87 0.1276
22.5000 37.6731 0.4809 0.2195 0.2996 0.00000 6.874 1500.0 12.0 0.0000 4.3235 527.99 0.1223
25.3125 37.6731 0.3130 0.3511 0.3358 0.00000 8.529 1500.0 12.0 0.0000 5.0000 673.63 0.1125
28.1250 37.6731 0.3088 0.3449 0.3463 0.00000 8.663 1500.0 12.0 0.0000 5.0000 678.58 0.1021
30.9375 37.6731 0.3827 0.2754 0.3419 0.00000 8.040 1500.0 12.0 0.0000 5.0000 654.85 0.0914
33.7500 37.6731 0.4564 0.2332 0.3104 0.00000 7.206 1500.0 12.0 0.0000 5.0000 621.74 0.1099
36.5625 37.6731 0.5499 0.1881 0.2620 0.00000 7.014 1500.0 12.0 0.0000 5.0000 576.75 0.1064
39.3750 37.6731 0.6886 0.1090 0.2024 0.00000 6.407 1500.0 12.0 0.0000 5.0000 514.24 0.0715
87.1875 37.6731 0.1565 0.5103 0.3332 0.00000 7.747 1500.0 12.0 0.0000 0.9076 130.63 0.0872
90.0000 37.6731 0.3588 0.3033 0.3379 0.00000 7.277 1500.0 12.0 0.0000 0.4322 57.10 0.0628
92.8125 37.6731 0.4052 0.2447 0.3501 0.00000 6.877 1500.0 12.0 0.0000 0.6883 89.61 0.0641
98.4375 37.6731 0.4068 0.2418 0.3514 0.00000 6.905 1500.0 12.0 0.0000 1.1423 148.71 0.0660
101.2500 37.6731 0.4344 0.2378 0.3278 0.00000 7.184 1500.0 12.0 0.0000 1.0152 128.82 0.0628
132.1875 37.6731 0.1034 0.5906 0.3059 0.00000 6.904 1500.0 12.0 0.0000 0.0859 12.47 0.0628
-168.7500 37.6731 0.4500 0.2284 0.3216 0.00000 7.014 1500.0 12.0 0.0000 2.0323 255.08 0.0810
-165.9375 37.6731 0.4158 0.2545 0.3296 0.00000 7.310 1500.0 12.0 0.0000 1.4193 181.85 0.0628
-163.1250 37.6731 0.4325 0.2560 0.3115 0.00000 7.858 1500.0 12.0 0.0000 0.6165 77.59 0.0628
-160.3125 37.6731 0.3918 0.2732 0.3350 0.00000 7.940 1500.0 12.0 0.0000 0.2369 30.79 0.0628
-157.5000 37.6731 0.4644 0.2230 0.3126 0.00000 7.200 1500.0 12.0 0.0000 0.2073 25.71 0.0628
-154.6875 37.6731 0.4093 0.2537 0.3370 0.00000 7.596 1500.0 12.0 0.0000 0.1768 22.81 0.0628
-151.8750 37.6731 0.3137 0.3093 0.3770 0.00000 7.727 1500.0 12.0 0.0000 0.6901 94.94 0.1390
-149.0625 37.6731 0.2742 0.3283 0.3974 0.00000 7.200 1500.0 12.0 0.0000 0.9823 138.87 0.1936
-146.2500 37.6731 0.3781 0.2726 0.3493 0.00000 7.813 1500.0 12.0 0.0000 0.2108 27.78 0.0738
-143.4375 37.6731 0.5500 0.1826 0.2673 0.00000 7.073 1500.0 12.0 0.0000 0.3518 40.71 0.0709
-140.6250 37.6731 0.3473 0.2616 0.3911 0.00000 6.688 1500.0 12.0 0.0000 0.3266 44.60 0.0713
-137.8125 37.6731 0.3935 0.2647 0.3418 0.00000 7.877 1500.0 12.0 0.0000 0.1888 24.60 0.0705
-135.0000 37.6731 0.3171 0.3182 0.3646 0.00000 8.750 1500.0 12.0 0.0000 0.5118 69.86 0.1113
-132.1875 37.6731 0.4355 0.2607 0.3037 0.00000 8.005 1500.0 12.0 0.0000 1.7235 215.66 0.1571
-129.3750 37.6731 0.4855 0.2198 0.2948 0.00000 7.146 1500.0 12.0 0.0000 2.8406 345.16 0.1277
-126.5625 37.6731 0.3370 0.2953 0.3676 0.00000 7.298 1500.0 12.0 0.0000 3.7419 507.08 0.1649
-118.1250 37.6731 0.0701 0.6303 0.2995 0.00000 7.046 1500.0 12.0 0.0000 1.1556 169.59 0.1506
-98.4375 37.6731 0.3671 0.2678 0.3651 0.00000 7.026 1500.0 12.0 0.0000 3.1086 415.08 0.1045
-95.6250 37.6731 0.4244 0.2432 0.3324 0.00000 6.955 1500.0 12.0 0.0000 3.3215 424.48 0.1035
-92.8125 37.6731 0.3785 0.2666 0.3549 0.00000 7.333 1500.0 12.0 0.0000 2.7366 361.59 0.0931
-87.1875 37.6731 0.4891 0.2070 0.3038 0.00000 6.591 1500.0 12.0 0.0000 3.0174 367.89 0.1008
-56.2500 37.6731 0.5468 0.1849 0.2684 0.00000 6.869 1500.0 12.0 0.0000 0.3660 42.44 0.1015
-53.4375 37.6731 0.3011 0.3011 0.3978 0.00000 7.358 1500.0 12.0 0.0000 0.5625 78.62 0.1080
-50.6250 37.6731 0.3160 0.2830 0.4009 0.00000 7.167 1500.0 12.0 0.0000 0.4128 57.42 0.0745
-47.8125 37.6731 0.3272 0.2800 0.3928 0.00000 7.416 1500.0 12.0 0.0000 0.1312 18.09 0.0628
-45.0000 37.6731 0.2975 0.2935 0.4091 0.00000 7.430 1500.0 12.0 0.0000 0.0975 13.73 0.0628
-42.1875 37.6731 0.3973 0.2458 0.3569 0.00000 7.152 1500.0 12.0 0.0000 0.1221 16.01 0.0628
-39.3750 37.6731 0.2737 0.3853 0.3410 0.00000 6.325 1500.0 12.0 0.0000 0.4565 62.75 0.6585
-36.5625 37.6731 0.2802 0.4222 0.2976 0.00000 5.139 1500.0 12.0 0.0000 0.3044 40.79 1.2048
-22.5000 37.6731 0.3626 0.2768 0.3606 0.00000 7.592 1500.0 12.0 0.0000 0.2576 34.38 0.0628
-19.6875 37.6731 0.2637 0.3617 0.3746 0.00000 6.568 1500.0 12.0 0.0000 3.3842 475.13 0.4207
-16.8750 37.6731 0.2309 0.4206 0.3486 0.00000 7.086 1500.0 12.0 0.0000 2.8809 404.91 0.6315
-14.0625 37.6731 0.2530 0.4085 0.3385 0.00000 6.400 1500.0 12.0 0.0000 3.5655 493.90 0.6804
-11.2500 37.6731 0.2362 0.4051 0.3587 0.00000 6.060 1500.0 12.0 0.0000 3.3067 466.02 0.6411
-8.4375 37.6731 0.2501 0.3971 0.3528 0.00000 6.545 1500.0 12.0 0.0000 2.4330 339.85 0.5944
-5.6250 37.6731 0.2544 0.3921 0.3535 0.00000 6.829 1500.0 12.0 0.0000 2.2436 312.94 0.5225
-2.8125 37.6731 0.4002 0.3074 0.2924 0.00000 7.169 1500.0 12.0 0.0000 2.3338 295.11 0.3880
11.2500 34.8825 0.4194 0.2448 0.3358 0.00000 6.921 1500.0 12.0 0.0000 2.2846 293.22 0.1190
14.0625 34.8825 0.4919 0.2256 0.2826 0.00000 7.504 1500.0 12.0 0.0000 4.1319 496.95 0.1403
16.8750 34.8825 0.4255 0.2640 0.3105 0.00000 7.869 1500.0 12.0 0.0000 4.2227 532.94 0.1530
19.6875 34.8825 0.4416 0.2448 0.3136 0.00000 7.291 1500.0 12.0 0.0000 3.9298 493.03 0.1406
22.5000 34.8825 0.4735 0.2222 0.3043 0.00000 6.992 1500.0 12.0 0.0000 5.0000 614.47 0.1094
25.3125 34.8825 0.3221 0.3279 0.3500 0.00000 8.594 1500.0 12.0 0.0000 4.9674 671.47 0.0949
28.1250 34.8825 0.2116 0.4281 0.3603 0.00000 9.500 1500.0 12.0 0.0000 4.9766 709.28 0.1103
30.9375 34.8825 0.2818 0.3567 0.3615 0.00000 8.931 1500.0 12.0 0.0000 5.0000 691.97 0.1119
33.7500 34.8825 0.3459 0.3173 0.3368 0.00000 8.243 1500.0 12.0 0.0000 3.7127 493.13 0.0958
36.5625 34.8825 0.3625 0.2986 0.3389 0.00000 8.624 1500.0 12.0 0.0000 1.0738 141.71 0.0628
39.3750 34.8825 0.5156 0.1996 0.2847 0.00000 7.289 1500.0 12.0 0.0000 1.3234 157.48 0.0628
42.1875 34.8825 0.5757 0.1638 0.2605 0.00000 6.644 1500.0 12.0 0.0000 1.5622 177.60 0.0628
45.0000 34.8825 0.6361 0.1336 0.2303 0.00000 6.517 1500.0 12.0 0.0000 2.9396 317.36 0.0628
47.8125 34.8825 0.5103 0.2000 0.2897 0.00000 7.223 1500.0 12.0 0.0000 1.0137 121.29 0.0628
50.6250 34.8825 0.4301 0.2309 0.3390 0.00000 6.862 1500.0 12.0 0.0000 0.4931 63.08 0.0628
87.1875 34.8825 0.4491 0.2362 0.3147 0.00000 7.565 1500.0 12.0 0.0000 0.8748 109.42 0.0745
90.0000 34.8825 0.3442 0.2733 0.3825 0.00000 7.283 1500.0 12.0 0.0000 0.7420 101.01 0.0628
92.8125 34.8825 0.3297 0.2845 0.3858 0.00000 7.401 1500.0 12.0 0.0000 0.6981 95.80 0.0628
95.6250 34.8825 0.4101 0.2522 0.3377 0.00000 7.421 1500.0 12.0 0.0000 1.4018 180.88 0.0840
98.4375 34.8825 0.5102 0.2038 0.2861 0.00000 7.369 1500.0 12.0 0.0000 0.9528 113.77 0.0642
101.2500 34.8825 0.6064 0.1528 0.2408 0.00000 6.957 1500.0 12.0 0.0000 1.6429 181.50 0.0628
104.0625 34.8825 0.5055 0.1942 0.3004 0.00000 6.676 1500.0 12.0 0.0000 1.0961 132.29 0.0628
123.7500 34.8825 0.3876 0.2454 0.3670 0.00000 6.684 1500.0 12.0 0.0000 0.1749 23.16 0.0628
126.5625 34.8825 0.4330 0.2286 0.3384 0.00000 6.813 1500.0 12.0 0.0000 0.0689 10.00 0.0628
129.3750 34.8825 0.4398 0.2273 0.3329 0.00000 6.902 1500.0 12.0 0.0000 0.0676 10.00 0.0628
132.1875 34.8825 0.3362 0.3086 0.3552 0.00000 7.607 1500.0 12.0 0.0000 0.0472 10.00 0.0628
135.0000 34.8825 0.3875 0.2737 0.3389 0.00000 7.434 1500.0 12.0 0.0000 0.0434 10.00 0.0628
143.4375 34.8825 0.3786 0.2740 0.3474 0.00000 7.486 1500.0 12.0 0.0000 0.0516 10.00 0.0628
146.2500 34.8825 0.2321 0.4259 0.3419 0.00000 8.167 1500.0 12.0 0.0000 0.0702 10.00 0.0628
-177.1875 34.8825 0.4564 0.2172 0.3264 0.00000 6.776 1500.0 12.0 0.0000 1.1840 148.54 0.0628
-174.3750 34.8825 0.4805 0.2124 0.3071 0.00000 7.022 1500.0 12.0 0.0000 0.8966 109.99 0.0628
-165.9375 34.8825 0.5428 0.1928 0.2644 0.00000 7.206 1500.0 12.0 0.0000 0.9127 105.82 0.0628
-163.1250 34.8825 0.3967 0.2693 0.3339 0.00000 8.130 1500.0 12.0 0.0000 0.2985 38.68 0.0628
-160.3125 34.8825 0.4048 0.2621 0.3332 0.00000 7.805 1500.0 12.0 0.0000 0.3598 46.43 0.0852
-157.5000 34.8825 0.4490 0.2322 0.3188 0.00000 7.221 1500.0 12.0 0.0000 0.4177 52.37 0.0852
-154.6875 34.8825 0.3076 0.2829 0.4095 0.00000 6.884 1500.0 12.0 0.0000 0.3733 52.34 0.0690
-151.8750 34.8825 0.3229 0.3086 0.3685 0.00000 6.979 1500.0 12.0 0.0000 1.6325 222.71 0.2417
-149.0625 34.8825 0.4346 0.2622 0.3032 0.00000 6.947 1500.0 12.0 0.0000 1.7632 220.66 0.2451
-146.2500 34.8825 0.5092 0.2183 0.2726 0.00000 7.215 1500.0 12.0 0.0000 0.9751 115.58 0.1534
-143.4375 34.8825 0.5566 0.1836 0.2599 0.00000 7.188 1500.0 12.0 0.0000 0.3092 35.50 0.0628
-140.6250 34.8825 0.3013 0.3170 0.3817 0.00000 7.392 1500.0 12.0 0.0000 1.1281 156.41 0.1674
-137.8125 34.8825 0.2905 0.3007 0.4088 0.00000 7.158 1500.0 12.0 0.0000 0.7497 105.85 0.0970
-135.0000 34.8825 0.2877 0.3335 0.3788 0.00000 8.568 1500.0 12.0 0.0000 0.7637 106.34 0.1428
-132.1875 34.8825 0.2784 0.3674 0.3542 0.00000 8.994 1500.0 12.0 0.0000 1.2676 175.04 0.2349
-129.3750 34.8825 0.2518 0.3895 0.3587 0.00000 8.082 1500.0 12.0 0.0000 4.9089 687.24 0.3380
-126.5625 34.8825 0.2971 0.3317 0.3712 0.00000 6.997 1500.0 12.0 0.0000 4.0245 556.02 0.3076
-98.4375 34.8825 0.3697 0.2606 0.3698 0.00000 6.683 1500.0 12.0 0.0000 2.9998 401.08 0.1119
-95.6250 34.8825 0.3790 0.2649 0.3562 0.00000 7.140 1500.0 12.0 0.0000 3.5189 465.18 0.1039
-92.8125 34.8825 0.3920 0.2640 0.3441 0.00000 7.380 1500.0 12.0 0.0000 3.9969 521.86 0.1068
-90.0000 34.8825 0.2872 0.3353 0.3776 0.00000 8.762 1500.0 12.0 0.0000 3.2073 446.46 0.1214
-87.1875 34.8825 0.3258 0.2940 0.3802 0.00000 7.417 1500.0 12.0 0.0000 3.2823 449.88 0.1222
