Lon Lat b theta_s theta_fc theta_wp awc_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
129.3750 -80.2688 5.98175 0.427640 0.308431 0.138395 96.234 1.000000 1.000000 1.000000 1.000000 1.000000 0.084494 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900
135.0000 -80.2688 6.52815 0.434586 0.330178 0.158431 79.855 1.000000 1.000000 1.000000 0.946642 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900
140.6250 -80.2688 6.29451 0.431541 0.320908 0.149842 79.039 1.000000 1.000000 1.000000 0.906490 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900 0.064900
146.2500 -80.2688 6.15016 0.427443 0.310533 0.142429 68.467 1.000000 1.000000 1.000000 0.370005 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900 0.063900
151.8750 -80.2688 6.27531 0.426934 0.311299 0.145017 61.543 1.000000 1.000000 0.947517 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
157.5000 -80.2688 5.59123 0.418300 0.283130 0.120126 71.130 1.000000 1.000000 1.000000 0.672917 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
163.1250 -80.2688 5.58136 0.418109 0.282573 0.119708 73.664 1.000000 1.000000 1.000000 0.832241 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
168.7500 -80.2688 6.07777 0.424545 0.303632 0.137977 58.439 1.000000 1.000000 0.774135 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 -80.2688 6.48036 0.429890 0.320012 0.152723 55.770 1.000000 1.000000 0.580134 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 -80.2688 6.79975 0.434688 0.333604 0.164839 52.355 1.000000 1.000000 0.348646 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 -80.2688 7.28155 0.440931 0.351300 0.181872 53.021 1.000000 1.000000 0.375825 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 -80.2688 7.36737 0.441970 0.354211 0.184791 57.385 1.000000 1.000000 0.633555 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 -80.2688 7.71566 0.446258 0.365907 0.196582 59.352 1.000000 1.000000 0.751642 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 -80.2688 8.40077 0.454633 0.387677 0.219103 57.525 1.000000 1.000000 0.658859 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 -80.2688 8.27441 0.453076 0.383738 0.214995 56.080 1.000000 1.000000 0.569825 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 -80.2688 8.46558 0.455437 0.389690 0.221205 53.168 1.000000 1.000000 0.402066 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -80.2688 8.56115 0.456610 0.392615 0.224279 51.070 1.000000 1.000000 0.280230 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 -80.2688 8.46452 0.455682 0.390184 0.221470 50.663 1.000000 1.000000 0.249303 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-129.3750 -80.2688 8.55309 0.456529 0.392406 0.224041 51.331 1.000000 1.000000 0.295226 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-123.7500 -80.2688 8.56761 0.456680 0.392794 0.224476 54.062 1.000000 1.000000 0.458298 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-118.1250 -80.2688 8.56761 0.456680 0.392794 0.224476 59.315 1.000000 1.000000 0.770386 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-112.5000 -80.2688 8.56761 0.456680 0.392794 0.224476 68.275 1.000000 1.000000 1.000000 0.365516 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-106.8750 -80.2688 8.56761 0.456680 0.392794 0.224476 83.671 1.000000 1.000000 1.000000 1.000000 0.343023 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-101.2500 -80.2688 8.52713 0.456191 0.391573 0.223185 112.665 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.188385 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-95.6250 -80.2688 8.47370 0.455546 0.389959 0.221478 135.291 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.590444 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 -80.2688 7.88410 0.448316 0.371387 0.202192 115.535 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.326153 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-84.3750 -80.2688 7.70754 0.446149 0.365620 0.196300 107.417 1.000000 1.000000 1.000000 1.000000 1.000000 0.778821 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-78.7500 -80.2688 7.99757 0.449747 0.375119 0.205994 107.547 1.000000 1.000000 1.000000 1.000000 1.000000 0.793816 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-73.1250 -80.2688 8.17597 0.452038 0.380995 0.211975 122.244 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.730086 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-67.5000 -80.2688 7.91413 0.449087 0.373179 0.203638 136.000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.582009 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 -80.2688 7.87854 0.448672 0.372071 0.202478 117.158 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.405815 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 -80.2688 7.85127 0.449207 0.372967 0.202537 128.582 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.104974 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 -80.2688 8.07619 0.451859 0.379975 0.209881 84.857 1.000000 1.000000 1.000000 1.000000 0.360830 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-45.0000 -80.2688 7.27692 0.441727 0.352880 0.182613 63.512 1.000000 1.000000 0.976570 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-39.3750 -80.2688 6.81849 0.435344 0.335146 0.165922 45.059 1.000000 0.846299 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-33.7500 -80.2688 7.05781 0.438090 0.343313 0.174066 39.149 1.000000 0.496724 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-28.1250 -80.2688 7.58884 0.442990 0.358231 0.190470 33.428 1.000000 0.176201 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-22.5000 -80.2688 7.18422 0.438178 0.344772 0.176908 32.080 1.000000 0.094665 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -80.2688 6.19486 0.426196 0.308671 0.142373 37.064 1.000000 0.412376 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -80.2688 6.57297 0.431156 0.323745 0.156123 35.788 1.000000 0.318656 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-5.6250 -80.2688 6.35555 0.429813 0.318205 0.149671 42.333 1.000000 0.695410 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
0.0000 -85.7606 7.78993 0.446312 0.366597 0.198123 29.733 0.885662 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
5.6250 -85.7606 7.13334 0.438740 0.345402 0.176389 30.795 0.942831 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
11.2500 -85.7606 7.42604 0.441361 0.353507 0.185374 30.713 0.947517 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
16.8750 -85.7606 7.51092 0.442702 0.356978 0.188564 31.617 0.998126 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
22.5000 -85.7606 7.63155 0.443788 0.360206 0.192199 32.469 1.000000 0.116220 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
28.1250 -85.7606 7.74013 0.445145 0.363839 0.195856 33.598 1.000000 0.183699 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
33.7500 -85.7606 8.00708 0.449767 0.375228 0.206200 35.597 1.000000 0.289602 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
39.3750 -85.7606 8.02459 0.449840 0.375498 0.206619 37.497 1.000000 0.403941 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
45.0000 -85.7606 8.11754 0.450520 0.377519 0.209156 39.370 1.000000 0.522028 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
50.6250 -85.7606 7.96663 0.449292 0.373973 0.204887 42.725 1.000000 0.710405 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
56.2500 -85.7606 7.79271 0.446134 0.366258 0.197983 46.052 1.000000 0.920338 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
61.8750 -85.7606 7.11957 0.438944 0.345678 0.176301 53.953 1.000000 1.000000 0.425803 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300 0.063300
67.5000 -85.7606 6.96405 0.437027 0.340167 0.170901 61.520 1.000000 1.000000 0.868932 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800 0.063800
73.1250 -85.7606 7.06119 0.438197 0.343564 0.174250 69.748 1.000000 1.000000 1.000000 0.413253 0.064200 0.064200 0.064200 0.064200 0.064200 0.064200 0.064200 0.064200 0.064200 0.064200 0.064200
78.7500 -85.7606 7.20859 0.440004 0.348715 0.179335 61.747 1.000000 1.000000 0.869058 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700 0.064700
84.3750 -85.7606 7.36565 0.441903 0.354058 0.184683 54.099 1.000000 1.000000 0.416435 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800 0.064800
90.0000 -85.7606 7.95362 0.449108 0.373506 0.204430 47.934 1.000000 0.988781 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100 0.065100
95.6250 -85.7606 8.01662 0.449802 0.375365 0.206423 44.299 1.000000 0.771958 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400 0.065400
101.2500 -85.7606 8.07989 0.450623 0.377474 0.208557 41.284 1.000000 0.592558 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500 0.065500
106.8750 -85.7606 8.21751 0.452282 0.381762 0.213032 39.969 1.000000 0.504312 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500 0.066500
112.5000 -85.7606 7.95987 0.449079 0.373492 0.204519 39.209 1.000000 0.446850 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200 0.067200
118.1250 -85.7606 7.47623 0.442713 0.356695 0.187858 39.786 1.000000 0.486795 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900 0.066900
123.7500 -85.7606 7.91233 0.448235 0.371429 0.202655 36.113 1.000000 0.279106 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200 0.066200
129.3750 -85.7606 8.56743 0.456595 0.392619 0.224373 32.095 0.993457 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300 0.065300
135.0000 -85.7606 8.54005 0.456332 0.391932 0.223579 29.010 0.839790 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100 0.063100
140.6250 -85.7606 8.58023 0.456679 0.392860 0.224699 27.945 0.782570 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
146.2500 -85.7606 8.57229 0.456655 0.392768 0.224530 27.547 0.758202 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
151.8750 -85.7606 8.56281 0.456649 0.392703 0.224354 30.169 0.912840 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
157.5000 -85.7606 8.52873 0.456201 0.391603 0.223225 29.843 0.893159 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
163.1250 -85.7606 8.51092 0.455986 0.391066 0.222657 29.548 0.875352 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
168.7500 -85.7606 8.49960 0.455856 0.390737 0.222303 29.616 0.879101 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
174.3750 -85.7606 8.56441 0.456659 0.392733 0.224394 29.489 0.872541 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
180.0000 -85.7606 8.56441 0.456659 0.392733 0.224394 29.662 0.882850 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-174.3750 -85.7606 8.53039 0.456240 0.391692 0.223300 26.910 0.718840 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-168.7500 -85.7606 8.52390 0.456155 0.391483 0.223086 26.989 0.723526 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-163.1250 -85.7606 8.55949 0.456571 0.392527 0.224204 27.072 0.729149 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-157.5000 -85.7606 8.56598 0.456656 0.392734 0.224418 27.087 0.730086 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-151.8750 -85.7606 8.56598 0.456656 0.392734 0.224418 27.118 0.731961 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-146.2500 -85.7606 8.56441 0.456659 0.392733 0.224394 27.169 0.734772 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-140.6250 -85.7606 8.56598 0.456656 0.392734 0.224418 27.276 0.741333 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-135.0000 -85.7606 8.56441 0.456659 0.392733 0.224394 27.390 0.747893 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-129.3750 -85.7606 8.56598 0.456656 0.392734 0.224418 27.544 0.757265 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-123.7500 -85.7606 8.56601 0.456670 0.392764 0.224435 27.751 0.769449 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-118.1250 -85.7606 8.56758 0.456666 0.392765 0.224459 28.000 0.784444 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-112.5000 -85.7606 8.55949 0.456571 0.392527 0.224204 28.303 0.802251 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-106.8750 -85.7606 8.56758 0.456666 0.392765 0.224459 28.663 0.823806 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-101.2500 -85.7606 8.56758 0.456666 0.392765 0.224459 29.104 0.850048 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-95.6250 -85.7606 8.56758 0.456666 0.392765 0.224459 29.688 0.884724 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-90.0000 -85.7606 8.55952 0.456585 0.392556 0.224221 30.403 0.926898 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-84.3750 -85.7606 8.56601 0.456670 0.392764 0.224435 31.317 0.981256 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-78.7500 -85.7606 8.52897 0.456315 0.391836 0.223362 32.512 1.000000 0.113409 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-73.1250 -85.7606 8.56601 0.456670 0.392764 0.224435 33.967 1.000000 0.201506 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-67.5000 -85.7606 8.56278 0.456635 0.392674 0.224337 35.894 1.000000 0.315844 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-61.8750 -85.7606 8.47095 0.455738 0.390335 0.221651 38.197 1.000000 0.447989 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-56.2500 -85.7606 8.40333 0.455098 0.388640 0.219686 40.902 1.000000 0.604502 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-50.6250 -85.7606 8.23585 0.453495 0.384353 0.214757 52.343 1.000000 1.000000 0.332714 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-45.0000 -85.7606 7.85247 0.449775 0.374142 0.203194 60.706 1.000000 1.000000 0.797565 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-39.3750 -85.7606 7.99402 0.451054 0.377768 0.207393 53.110 1.000000 1.000000 0.363641 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-33.7500 -85.7606 7.60446 0.446649 0.365818 0.194757 45.949 1.000000 0.869729 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-28.1250 -85.7606 7.26197 0.442119 0.353543 0.182708 41.485 1.000000 0.611999 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-22.5000 -85.7606 7.19233 0.441270 0.351143 0.180312 34.104 1.000000 0.179950 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-16.8750 -85.7606 7.62797 0.445081 0.362801 0.193527 31.667 0.991565 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-11.2500 -85.7606 7.48748 0.443557 0.358511 0.188996 30.886 0.942831 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
-5.6250 -85.7606 7.79717 0.446751 0.367546 0.198750 29.885 0.891285 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800 0.062800
